0.01	0.57	0.03600915
0.01	0.57	0.03581122
0.01	0.58	0.03559172
0.01	0.59	0.03535078
0.01	0.60	0.03508855
0.01	0.61	0.03480518
0.01	0.61	0.03450085
0.01	0.62	0.03417573
0.01	0.63	0.03383003
0.01	0.64	0.03346395
0.01	0.64	0.03307771
0.01	0.65	0.03267155
0.01	0.66	0.03224571
0.01	0.67	0.03180044
0.01	0.68	0.03133602
0.01	0.68	0.03085272
0.01	0.69	0.03035084
0.01	0.70	0.02983068
0.01	0.71	0.02929255
0.01	0.71	0.02873677
0.01	0.72	0.02816368
0.01	0.73	0.02757363
0.01	0.74	0.02696697
0.01	0.75	0.02634406
0.01	0.75	0.02570529
0.01	0.76	0.02505103
0.01	0.77	0.02438169
0.01	0.78	0.02369765
0.01	0.79	0.02299934
0.01	0.79	0.02228718
0.01	0.80	0.02156159
0.01	0.81	0.02082302
0.01	0.82	0.02007190
0.01	0.82	0.01930869
0.01	0.83	0.01853385
0.01	0.84	0.01774785
0.01	0.85	0.01695115
0.01	0.86	0.01614425
0.01	0.86	0.01532762
0.01	0.87	0.01450175
0.01	0.88	0.01366715
0.01	0.89	0.01282432
0.01	0.89	0.01197377
0.01	0.90	0.01111600
0.01	0.91	0.01025154
0.01	0.92	0.00938090
0.01	0.93	0.00850461
0.01	0.93	0.00762319
0.01	0.94	0.00673719
0.01	0.95	0.00584713
0.01	0.96	0.00495354
0.01	0.96	0.00405697
0.01	0.97	0.00315796
0.01	0.98	0.00225705
0.01	0.99	0.00135477
0.01	1.00	0.00045168
0.02	0.00	0.00075250
0.02	0.01	0.00225705
0.02	0.02	0.00376023
0.02	0.03	0.00526115
0.02	0.04	0.00675891
0.02	0.04	0.00825259
0.02	0.05	0.00974130
0.02	0.06	0.01122414
0.02	0.07	0.01270022
0.02	0.07	0.01416865
0.02	0.08	0.01562855
0.02	0.09	0.01707903
0.02	0.10	0.01851923
0.02	0.11	0.01994827
0.02	0.11	0.02136529
0.02	0.12	0.02276944
0.02	0.13	0.02415988
0.02	0.14	0.02553577
0.02	0.14	0.02689627
0.02	0.15	0.02824057
0.02	0.16	0.02956786
0.02	0.17	0.03087734
0.02	0.18	0.03216823
0.02	0.18	0.03343973
0.02	0.19	0.03469109
0.02	0.20	0.03592156
0.02	0.21	0.03713038
0.02	0.21	0.03831684
0.02	0.22	0.03948022
0.02	0.23	0.04061982
0.02	0.24	0.04173495
0.02	0.25	0.04282495
0.02	0.25	0.04388914
0.02	0.26	0.04492690
0.02	0.27	0.04593760
0.02	0.28	0.04692062
0.02	0.29	0.04787538
0.02	0.29	0.04880130
0.02	0.30	0.04969783
0.02	0.31	0.05056442
0.02	0.32	0.05140056
0.02	0.32	0.05220573
0.02	0.33	0.05297945
0.02	0.34	0.05372126
0.02	0.35	0.05443072
0.02	0.36	0.05510738
0.02	0.36	0.05575085
0.02	0.37	0.05636074
0.02	0.38	0.05693668
0.02	0.39	0.05747832
0.02	0.39	0.05798534
0.02	0.40	0.05845743
0.02	0.41	0.05889431
0.02	0.42	0.05929571
0.02	0.43	0.05966139
0.02	0.43	0.05999114
0.02	0.44	0.06028475
0.02	0.45	0.06054205
0.02	0.46	0.06076288
0.02	0.46	0.06094711
0.02	0.47	0.06109462
0.02	0.48	0.06120534
0.02	0.49	0.06127918
0.02	0.50	0.06131612
0.02	0.50	0.06131612
0.02	0.51	0.06127918
0.02	0.52	0.06120534
0.02	0.53	0.06109462
0.02	0.54	0.06094711
0.02	0.54	0.06076288
0.02	0.55	0.06054205
0.02	0.56	0.06028475
0.02	0.57	0.05999114
0.02	0.57	0.05966139
0.02	0.58	0.05929571
0.02	0.59	0.05889431
0.02	0.60	0.05845743
0.02	0.61	0.05798534
0.02	0.61	0.05747832
0.02	0.62	0.05693668
0.02	0.63	0.05636074
0.02	0.64	0.05575085
0.02	0.64	0.05510738
0.02	0.65	0.05443072
0.02	0.66	0.05372126
0.02	0.67	0.05297945
0.02	0.68	0.05220573
0.02	0.68	0.05140056
0.02	0.69	0.05056442
0.02	0.70	0.04969783
0.02	0.71	0.04880130
0.02	0.71	0.04787538
0.02	0.72	0.04692062
0.02	0.73	0.04593760
0.02	0.74	0.04492690
0.02	0.75	0.04388914
0.02	0.75	0.04282495
0.02	0.76	0.04173495
0.02	0.77	0.04061982
0.02	0.78	0.03948022
0.02	0.79	0.03831684
0.02	0.79	0.03713038
0.02	0.80	0.03592156
0.02	0.81	0.03469109
0.02	0.82	0.03343973
0.02	0.82	0.03216823
0.02	0.83	0.03087734
0.02	0.84	0.02956786
0.02	0.85	0.02824057
0.02	0.86	0.02689627
0.02	0.86	0.02553577
0.02	0.87	0.02415988
0.02	0.88	0.02276944
0.02	0.89	0.02136529
0.02	0.89	0.01994827
0.02	0.90	0.01851923
0.02	0.91	0.01707903
0.02	0.92	0.01562855
0.02	0.93	0.01416865
0.02	0.93	0.01270022
0.02	0.94	0.01122414
0.02	0.95	0.00974130
0.02	0.96	0.00825259
0.02	0.96	0.00675891
0.02	0.97	0.00526115
0.02	0.98	0.00376023
0.02	0.99	0.00225705
0.02	1.00	0.00075250
0.03	0.00	0.00105287
0.03	0.01	0.00315796
0.03	0.02	0.00526115
0.03	0.03	0.00736118
0.03	0.04	0.00945677
0.03	0.04	0.01154666
0.03	0.05	0.01362960
0.03	0.06	0.01570433
0.03	0.07	0.01776960
0.03	0.07	0.01982416
0.03	0.08	0.02186679
0.03	0.09	0.02389624
0.03	0.10	0.02591130
0.03	0.11	0.02791075
0.03	0.11	0.02989339
0.03	0.12	0.03185802
0.03	0.13	0.03380346
0.03	0.14	0.03572854
0.03	0.14	0.03763209
0.03	0.15	0.03951298
0.03	0.16	0.04137007
0.03	0.17	0.04320224
0.03	0.18	0.04500838
0.03	0.18	0.04678742
0.03	0.19	0.04853827
0.03	0.20	0.05025988
0.03	0.21	0.05195122
0.03	0.21	0.05361126
0.03	0.22	0.05523902
0.03	0.23	0.05683349
0.03	0.24	0.05839374
0.03	0.25	0.05991881
0.03	0.25	0.06140778
0.03	0.26	0.06285977
0.03	0.27	0.06427389
0.03	0.28	0.06564929
0.03	0.29	0.06698516
0.03	0.29	0.06828067
0.03	0.30	0.06953505
0.03	0.31	0.07074755
0.03	0.32	0.07191743
0.03	0.32	0.07304399
0.03	0.33	0.07412655
0.03	0.34	0.07516446
0.03	0.35	0.07615709
0.03	0.36	0.07710385
0.03	0.36	0.07800417
0.03	0.37	0.07885750
0.03	0.38	0.07966333
0.03	0.39	0.08042117
0.03	0.39	0.08113057
0.03	0.40	0.08179110
0.03	0.41	0.08240236
0.03	0.42	0.08296398
0.03	0.43	0.08347563
0.03	0.43	0.08393700
0.03	0.44	0.08434781
0.03	0.45	0.08470781
0.03	0.46	0.08501678
0.03	0.46	0.08527455
0.03	0.47	0.08548094
0.03	0.48	0.08563585
0.03	0.49	0.08573917
0.03	0.50	0.08579085
0.03	0.50	0.08579085
0.03	0.51	0.08573917
0.03	0.52	0.08563585
0.03	0.53	0.08548094
0.03	0.54	0.08527455
0.03	0.54	0.08501678
0.03	0.55	0.08470781
0.03	0.56	0.08434781
0.03	0.57	0.08393700
0.03	0.57	0.08347563
0.03	0.58	0.08296398
0.03	0.59	0.08240236
0.03	0.60	0.08179110
0.03	0.61	0.08113057
0.03	0.61	0.08042117
0.03	0.62	0.07966333
0.03	0.63	0.07885750
0.03	0.64	0.07800417
0.03	0.64	0.07710385
0.03	0.65	0.07615709
0.03	0.66	0.07516446
0.03	0.67	0.07412655
0.03	0.68	0.07304399
0.03	0.68	0.07191743
0.03	0.69	0.07074755
0.03	0.70	0.06953505
0.03	0.71	0.06828067
0.03	0.71	0.06698516
0.03	0.72	0.06564929
0.03	0.73	0.06427389
0.03	0.74	0.06285977
0.03	0.75	0.06140778
0.03	0.75	0.05991881
0.03	0.76	0.05839374
0.03	0.77	0.05683349
0.03	0.78	0.05523902
0.03	0.79	0.05361126
0.03	0.79	0.05195122
0.03	0.80	0.05025988
0.03	0.81	0.04853827
0.03	0.82	0.04678742
0.03	0.82	0.04500838
0.03	0.83	0.04320224
0.03	0.84	0.04137007
0.03	0.85	0.03951298
0.03	0.86	0.03763209
0.03	0.86	0.03572854
0.03	0.87	0.03380346
0.03	0.88	0.03185802
0.03	0.89	0.02989339
0.03	0.89	0.02791075
0.03	0.90	0.02591130
0.03	0.91	0.02389624
0.03	0.92	0.02186679
0.03	0.93	0.01982416
0.03	0.93	0.01776960
0.03	0.94	0.01570433
0.03	0.95	0.01362960
0.03	0.96	0.01154666
0.03	0.96	0.00945677
0.03	0.97	0.00736118
0.03	0.98	0.00526115
0.03	0.99	0.00315796
0.03	1.00	0.00105287
0.04	0.00	0.00135260
0.04	0.01	0.00405697
0.04	0.02	0.00675891
0.04	0.03	0.00945677
0.04	0.04	0.01214893
0.04	0.04	0.01483378
0.04	0.05	0.01750970
0.04	0.06	0.02017506
0.04	0.07	0.02282827
0.04	0.07	0.02546773
0.04	0.08	0.02809186
0.04	0.09	0.03069905
0.04	0.10	0.03328776
0.04	0.11	0.03585642
0.04	0.11	0.03840348
0.04	0.12	0.04092740
0.04	0.13	0.04342667
0.04	0.14	0.04589979
0.04	0.14	0.04834525
0.04	0.15	0.05076159
0.04	0.16	0.05314736
0.04	0.17	0.05550111
0.04	0.18	0.05782143
0.04	0.18	0.06010692
0.04	0.19	0.06235621
0.04	0.20	0.06456793
0.04	0.21	0.06674076
0.04	0.21	0.06887339
0.04	0.22	0.07096453
0.04	0.23	0.07301293
0.04	0.24	0.07501734
0.04	0.25	0.07697657
0.04	0.25	0.07888943
0.04	0.26	0.08075477
0.04	0.27	0.08257147
0.04	0.28	0.08433842
0.04	0.29	0.08605458
0.04	0.29	0.08771890
0.04	0.30	0.08933038
0.04	0.31	0.09088805
0.04	0.32	0.09239098
0.04	0.32	0.09383825
0.04	0.33	0.09522900
0.04	0.34	0.09656238
0.04	0.35	0.09783760
0.04	0.36	0.09905388
0.04	0.36	0.10021050
0.04	0.37	0.10130676
0.04	0.38	0.10234199
0.04	0.39	0.10331557
0.04	0.39	0.10422693
0.04	0.40	0.10507550
0.04	0.41	0.10586077
0.04	0.42	0.10658228
0.04	0.43	0.10723959
0.04	0.43	0.10783230
0.04	0.44	0.10836006
0.04	0.45	0.10882254
0.04	0.46	0.10921948
0.04	0.46	0.10955062
0.04	0.47	0.10981578
0.04	0.48	0.11001478
0.04	0.49	0.11014752
0.04	0.50	0.11021391
0.04	0.50	0.11021391
0.04	0.51	0.11014752
0.04	0.52	0.11001478
0.04	0.53	0.10981578
0.04	0.54	0.10955062
0.04	0.54	0.10921948
0.04	0.55	0.10882254
0.04	0.56	0.10836006
0.04	0.57	0.10783230
0.04	0.57	0.10723959
0.04	0.58	0.10658228
0.04	0.59	0.10586077
0.04	0.60	0.10507550
0.04	0.61	0.10422693
0.04	0.61	0.10331557
0.04	0.62	0.10234199
0.04	0.63	0.10130676
0.04	0.64	0.10021050
0.04	0.64	0.09905388
0.04	0.65	0.09783760
0.04	0.66	0.09656238
0.04	0.67	0.09522900
0.04	0.68	0.09383825
0.04	0.68	0.09239098
0.04	0.69	0.09088805
0.04	0.70	0.08933038
0.04	0.71	0.08771890
0.04	0.71	0.08605458
0.04	0.72	0.08433842
0.04	0.73	0.08257147
0.04	0.74	0.08075477
0.04	0.75	0.07888943
0.04	0.75	0.07697657
0.04	0.76	0.07501734
0.04	0.77	0.07301293
0.04	0.78	0.07096453
0.04	0.79	0.06887339
0.04	0.79	0.06674076
0.04	0.80	0.06456793
0.04	0.81	0.06235621
0.04	0.82	0.06010692
0.04	0.82	0.05782143
0.04	0.83	0.05550111
0.04	0.84	0.05314736
0.04	0.85	0.05076159
0.04	0.86	0.04834525
0.04	0.86	0.04589979
0.04	0.87	0.04342667
0.04	0.88	0.04092740
0.04	0.89	0.03840348
0.04	0.89	0.03585642
0.04	0.90	0.03328776
0.04	0.91	0.03069905
0.04	0.92	0.02809186
0.04	0.93	0.02546773
0.04	0.93	0.02282827
0.04	0.94	0.02017506
0.04	0.95	0.01750970
0.04	0.96	0.01483378
0.04	0.96	0.01214893
0.04	0.97	0.00945677
0.04	0.98	0.00675891
0.04	0.99	0.00405697
0.04	1.00	0.00135260
0.04	0.00	0.00165151
0.04	0.01	0.00495354
0.04	0.02	0.00825259
0.04	0.03	0.01154666
0.04	0.04	0.01483378
0.04	0.04	0.01811197
0.04	0.05	0.02137924
0.04	0.06	0.02463364
0.04	0.07	0.02787320
0.04	0.07	0.03109596
0.04	0.08	0.03430000
0.04	0.09	0.03748338
0.04	0.10	0.04064417
0.04	0.11	0.04378049
0.04	0.11	0.04689043
0.04	0.12	0.04997213
0.04	0.13	0.05302373
0.04	0.14	0.05604339
0.04	0.14	0.05902928
0.04	0.15	0.06197963
0.04	0.16	0.06489263
0.04	0.17	0.06776655
0.04	0.18	0.07059965
0.04	0.18	0.07339022
0.04	0.19	0.07613659
0.04	0.20	0.07883709
0.04	0.21	0.08149010
0.04	0.21	0.08409403
0.04	0.22	0.08664731
0.04	0.23	0.08914838
0.04	0.24	0.09159576
0.04	0.25	0.09398797
0.04	0.25	0.09632356
0.04	0.26	0.09860113
0.04	0.27	0.10081931
0.04	0.28	0.10297675
0.04	0.29	0.10507217
0.04	0.29	0.10710429
0.04	0.30	0.10907190
0.04	0.31	0.11097381
0.04	0.32	0.11280887
0.04	0.32	0.11457599
0.04	0.33	0.11627408
0.04	0.34	0.11790213
0.04	0.35	0.11945917
0.04	0.36	0.12094425
0.04	0.36	0.12235647
0.04	0.37	0.12369499
0.04	0.38	0.12495901
0.04	0.39	0.12614775
0.04	0.39	0.12726050
0.04	0.40	0.12829660
0.04	0.41	0.12925542
0.04	0.42	0.13013638
0.04	0.43	0.13093895
0.04	0.43	0.13166264
0.04	0.44	0.13230703
0.04	0.45	0.13287172
0.04	0.46	0.13335638
0.04	0.46	0.13376070
0.04	0.47	0.13408446
0.04	0.48	0.13432744
0.04	0.49	0.13448951
0.04	0.50	0.13457057
0.04	0.50	0.13457057
0.04	0.51	0.13448951
0.04	0.52	0.13432744
0.04	0.53	0.13408446
0.04	0.54	0.13376070
0.04	0.54	0.13335638
0.04	0.55	0.13287172
0.04	0.56	0.13230703
0.04	0.57	0.13166264
0.04	0.57	0.13093895
0.04	0.58	0.13013638
0.04	0.59	0.12925542
0.04	0.60	0.12829660
0.04	0.61	0.12726050
0.04	0.61	0.12614775
0.04	0.62	0.12495901
0.04	0.63	0.12369499
0.04	0.64	0.12235647
0.04	0.64	0.12094425
0.04	0.65	0.11945917
0.04	0.66	0.11790213
0.04	0.67	0.11627408
0.04	0.68	0.11457599
0.04	0.68	0.11280887
0.04	0.69	0.11097381
0.04	0.70	0.10907190
0.04	0.71	0.10710429
0.04	0.71	0.10507217
0.04	0.72	0.10297675
0.04	0.73	0.10081931
0.04	0.74	0.09860113
0.04	0.75	0.09632356
0.04	0.75	0.09398797
0.04	0.76	0.09159576
0.04	0.77	0.08914838
0.04	0.78	0.08664731
0.04	0.79	0.08409403
0.04	0.79	0.08149010
0.04	0.80	0.07883709
0.04	0.81	0.07613659
0.04	0.82	0.07339022
0.04	0.82	0.07059965
0.04	0.83	0.06776655
0.04	0.84	0.06489263
0.04	0.85	0.06197963
0.04	0.86	0.05902928
0.04	0.86	0.05604339
0.04	0.87	0.05302373
0.04	0.88	0.04997213
0.04	0.89	0.04689043
0.04	0.89	0.04378049
0.04	0.90	0.04064417
0.04	0.91	0.03748338
0.04	0.92	0.03430000
0.04	0.93	0.03109596
0.04	0.93	0.02787320
0.04	0.94	0.02463364
0.04	0.95	0.02137924
0.04	0.96	0.01811197
0.04	0.96	0.01483378
0.04	0.97	0.01154666
0.04	0.98	0.00825259
0.04	0.99	0.00495354
0.04	1.00	0.00165151
0.05	0.00	0.00194943
0.05	0.01	0.00584713
0.05	0.02	0.00974130
0.05	0.03	0.01362960
0.05	0.04	0.01750970
0.05	0.04	0.02137924
0.05	0.05	0.02523591
0.05	0.06	0.02907738
0.05	0.07	0.03290133
0.05	0.07	0.03670546
0.05	0.08	0.04048749
0.05	0.09	0.04424512
0.05	0.10	0.04797610
0.05	0.11	0.05167819
0.05	0.11	0.05534914
0.05	0.12	0.05898676
0.05	0.13	0.06258884
0.05	0.14	0.06615323
0.05	0.14	0.06967776
0.05	0.15	0.07316032
0.05	0.16	0.07659882
0.05	0.17	0.07999117
0.05	0.18	0.08333534
0.05	0.18	0.08662932
0.05	0.19	0.08987111
0.05	0.20	0.09305876
0.05	0.21	0.09619036
0.05	0.21	0.09926402
0.05	0.22	0.10227788
0.05	0.23	0.10523014
0.05	0.24	0.10811901
0.05	0.25	0.11094275
0.05	0.25	0.11369967
0.05	0.26	0.11638810
0.05	0.27	0.11900642
0.05	0.28	0.12155305
0.05	0.29	0.12402647
0.05	0.29	0.12642517
0.05	0.30	0.12874773
0.05	0.31	0.13099273
0.05	0.32	0.13315882
0.05	0.32	0.13524471
0.05	0.33	0.13724912
0.05	0.34	0.13917087
0.05	0.35	0.14100878
0.05	0.36	0.14276176
0.05	0.36	0.14442874
0.05	0.37	0.14600872
0.05	0.38	0.14750075
0.05	0.39	0.14890394
0.05	0.39	0.15021742
0.05	0.40	0.15144043
0.05	0.41	0.15257221
0.05	0.42	0.15361209
0.05	0.43	0.15455943
0.05	0.43	0.15541368
0.05	0.44	0.15617431
0.05	0.45	0.15684087
0.05	0.46	0.15741295
0.05	0.46	0.15789022
0.05	0.47	0.15827237
0.05	0.48	0.15855919
0.05	0.49	0.15875050
0.05	0.50	0.15884618
0.05	0.50	0.15884618
0.05	0.51	0.15875050
0.05	0.52	0.15855919
0.05	0.53	0.15827237
0.05	0.54	0.15789022
0.05	0.54	0.15741295
0.05	0.55	0.15684087
0.05	0.56	0.15617431
0.05	0.57	0.15541368
0.05	0.57	0.15455943
0.05	0.58	0.15361209
0.05	0.59	0.15257221
0.05	0.60	0.15144043
0.05	0.61	0.15021742
0.05	0.61	0.14890394
0.05	0.62	0.14750075
0.05	0.63	0.14600872
0.05	0.64	0.14442874
0.05	0.64	0.14276176
0.05	0.65	0.14100878
0.05	0.66	0.13917087
0.05	0.67	0.13724912
0.05	0.68	0.13524471
0.05	0.68	0.13315882
0.05	0.69	0.13099273
0.05	0.70	0.12874773
0.05	0.71	0.12642517
0.05	0.71	0.12402647
0.05	0.72	0.12155305
0.05	0.73	0.11900642
0.05	0.74	0.11638810
0.05	0.75	0.11369967
0.05	0.75	0.11094275
0.05	0.76	0.10811901
0.05	0.77	0.10523014
0.05	0.78	0.10227788
0.05	0.79	0.09926402
0.05	0.79	0.09619036
0.05	0.80	0.09305876
0.05	0.81	0.08987111
0.05	0.82	0.08662932
0.05	0.82	0.08333534
0.05	0.83	0.07999117
0.05	0.84	0.07659882
0.05	0.85	0.07316032
0.05	0.86	0.06967776
0.05	0.86	0.06615323
0.05	0.87	0.06258884
0.05	0.88	0.05898676
0.05	0.89	0.05534914
0.05	0.89	0.05167819
0.05	0.90	0.04797610
0.05	0.91	0.04424512
0.05	0.92	0.04048749
0.05	0.93	0.03670546
0.05	0.93	0.03290133
0.05	0.94	0.02907738
0.05	0.95	0.02523591
0.05	0.96	0.02137924
0.05	0.96	0.01750970
0.05	0.97	0.01362960
0.05	0.98	0.00974130
0.05	0.99	0.00584713
0.05	1.00	0.00194943
0.06	0.00	0.00224618
0.06	0.01	0.00673719
0.06	0.02	0.01122414
0.06	0.03	0.01570433
0.06	0.04	0.02017506
0.06	0.04	0.02463364
0.06	0.05	0.02907738
0.06	0.06	0.03350360
0.06	0.07	0.03790964
0.06	0.07	0.04229285
0.06	0.08	0.04665058
0.06	0.09	0.05098021
0.06	0.10	0.05527914
0.06	0.11	0.05954476
0.06	0.11	0.06377452
0.06	0.12	0.06796586
0.06	0.13	0.07211626
0.06	0.14	0.07622322
0.06	0.14	0.08028427
0.06	0.15	0.08429695
0.06	0.16	0.08825886
0.06	0.17	0.09216761
0.06	0.18	0.09602084
0.06	0.18	0.09981622
0.06	0.19	0.10355149
0.06	0.20	0.10722437
0.06	0.21	0.11083267
0.06	0.21	0.11437421
0.06	0.22	0.11784685
0.06	0.23	0.12124851
0.06	0.24	0.12457713
0.06	0.25	0.12783071
0.06	0.25	0.13100729
0.06	0.26	0.13410496
0.06	0.27	0.13712184
0.06	0.28	0.14005613
0.06	0.29	0.14290605
0.06	0.29	0.14566990
0.06	0.30	0.14834599
0.06	0.31	0.15093273
0.06	0.32	0.15342856
0.06	0.32	0.15583196
0.06	0.33	0.15814149
0.06	0.34	0.16035577
0.06	0.35	0.16247346
0.06	0.36	0.16449327
0.06	0.36	0.16641401
0.06	0.37	0.16823450
0.06	0.38	0.16995365
0.06	0.39	0.17157043
0.06	0.39	0.17308386
0.06	0.40	0.17449303
0.06	0.41	0.17579709
0.06	0.42	0.17699526
0.06	0.43	0.17808682
0.06	0.43	0.17907110
0.06	0.44	0.17994752
0.06	0.45	0.18071554
0.06	0.46	0.18137471
0.06	0.46	0.18192462
0.06	0.47	0.18236495
0.06	0.48	0.18269543
0.06	0.49	0.18291586
0.06	0.50	0.18302611
0.06	0.50	0.18302611
0.06	0.51	0.18291586
0.06	0.52	0.18269543
0.06	0.53	0.18236495
0.06	0.54	0.18192462
0.06	0.54	0.18137471
0.06	0.55	0.18071554
0.06	0.56	0.17994752
0.06	0.57	0.17907110
0.06	0.57	0.17808682
0.06	0.58	0.17699526
0.06	0.59	0.17579709
0.06	0.60	0.17449303
0.06	0.61	0.17308386
0.06	0.61	0.17157043
0.06	0.62	0.16995365
0.06	0.63	0.16823450
0.06	0.64	0.16641401
0.06	0.64	0.16449327
0.06	0.65	0.16247346
0.06	0.66	0.16035577
0.06	0.67	0.15814149
0.06	0.68	0.15583196
0.06	0.68	0.15342856
0.06	0.69	0.15093273
0.06	0.70	0.14834599
0.06	0.71	0.14566990
0.06	0.71	0.14290605
0.06	0.72	0.14005613
0.06	0.73	0.13712184
0.06	0.74	0.13410496
0.06	0.75	0.13100729
0.06	0.75	0.12783071
0.06	0.76	0.12457713
0.06	0.77	0.12124851
0.06	0.78	0.11784685
0.06	0.79	0.11437421
0.06	0.79	0.11083267
0.06	0.80	0.10722437
