0.0078125	0.0078125	0.000602944
0.0078125	0.0234375	0.00180539
0.0078125	0.0390625	0.00300421
0.0078125	0.0546875	0.00419535
0.0078125	0.0703125	0.00537696
0.0078125	0.0859375	0.00654503
0.0078125	0.101562	0.00769793
0.0078125	0.117188	0.00883173
0.0078125	0.132812	0.00994477
0.0078125	0.148438	0.0110334
0.0078125	0.164062	0.0120959
0.0078125	0.179688	0.0131288
0.0078125	0.195312	0.0141305
0.0078125	0.210938	0.0150977
0.0078125	0.226562	0.016029
0.0078125	0.242188	0.0169213
0.0078125	0.257812	0.0177732
0.0078125	0.273438	0.0185819
0.0078125	0.289062	0.0193462
0.0078125	0.304688	0.0200636
0.0078125	0.320312	0.0207329
0.0078125	0.335938	0.021352
0.0078125	0.351562	0.0219199
0.0078125	0.367188	0.0224348
0.0078125	0.382812	0.0228958
0.0078125	0.398438	0.0233016
0.0078125	0.414062	0.0236513
0.0078125	0.429688	0.0239439
0.0078125	0.445312	0.0241789
0.0078125	0.460938	0.0243557
0.0078125	0.476562	0.0244737
0.0078125	0.492188	0.0245329
0.0078125	0.507812	0.0245328
0.0078125	0.523438	0.0244738
0.0078125	0.539062	0.0243557
0.0078125	0.554688	0.024179
0.0078125	0.570312	0.0239439
0.0078125	0.585938	0.0236514
0.0078125	0.601562	0.0233016
0.0078125	0.617188	0.022896
0.0078125	0.632812	0.0224349
0.0078125	0.648438	0.0219201
0.0078125	0.664062	0.0213521
0.0078125	0.679688	0.0207331
0.0078125	0.695312	0.0200637
0.0078125	0.710938	0.0193464
0.0078125	0.726562	0.0185821
0.0078125	0.742188	0.0177734
0.0078125	0.757812	0.0169215
0.0078125	0.773438	0.0160292
0.0078125	0.789062	0.0150979
0.0078125	0.804688	0.0141307
0.0078125	0.820312	0.0131289
0.0078125	0.835938	0.0120961
0.0078125	0.851562	0.0110335
0.0078125	0.867188	0.00994503
0.0078125	0.882812	0.00883179
0.0078125	0.898438	0.0076983
0.0078125	0.914062	0.00654524
0.0078125	0.929688	0.00537755
0.0078125	0.945312	0.0041957
0.0078125	0.960938	0.00300455
0.0078125	0.976562	0.00180535
0.0078125	0.992188	0.00060219

