0.03125	0.03125	0.00961345
0.03125	0.09375	0.0284277
0.03125	0.15625	0.0461755
0.03125	0.21875	0.062133
0.03125	0.28125	0.0757183
0.03125	0.34375	0.0863847
0.03125	0.40625	0.0937355
0.03125	0.46875	0.0974879
0.03125	0.53125	0.0974838
0.03125	0.59375	0.093752
0.03125	0.65625	0.0863951
0.03125	0.71875	0.075744
0.03125	0.78125	0.0621544
0.03125	0.84375	0.0461961
0.03125	0.90625	0.0284418
0.03125	0.96875	0.00961426

0.09375	0.03125	0.0284277
0.09375	0.09375	0.0842077
0.09375	0.15625	0.136751
0.09375	0.21875	0.184041
0.09375	0.28125	0.22426
0.09375	0.34375	0.25586
0.09375	0.40625	0.277631
0.09375	0.46875	0.288731
0.09375	0.53125	0.288738
0.09375	0.59375	0.277648
0.09375	0.65625	0.255891
0.09375	0.71875	0.224298
0.09375	0.78125	0.184082
0.09375	0.84375	0.13679
0.09375	0.90625	0.0842365
0.09375	0.96875	0.0284428

0.15625	0.03125	0.0461755
0.15625	0.09375	0.136751
0.15625	0.15625	0.222083
0.15625	0.21875	0.29888
0.15625	0.28125	0.364195
0.15625	0.34375	0.415514
0.15625	0.40625	0.450868
0.15625	0.46875	0.468895
0.15625	0.53125	0.468904
0.15625	0.59375	0.450892
0.15625	0.65625	0.415555
0.15625	0.71875	0.364246
0.15625	0.78125	0.298934
0.15625	0.84375	0.222137
0.15625	0.90625	0.136791
0.15625	0.96875	0.0461931

0.21875	0.03125	0.062133
0.21875	0.09375	0.184041
0.21875	0.15625	0.29888
0.21875	0.21875	0.402238
0.21875	0.28125	0.490138
0.21875	0.34375	0.559205
0.21875	0.40625	0.606785
0.21875	0.46875	0.631046
0.21875	0.53125	0.631059
0.21875	0.59375	0.606816
0.21875	0.65625	0.55926
0.21875	0.71875	0.490203
0.21875	0.78125	0.402309
0.21875	0.84375	0.298948
0.21875	0.90625	0.184095
0.21875	0.96875	0.0621594

0.28125	0.03125	0.0757183
0.28125	0.09375	0.22426
0.28125	0.15625	0.364195
0.28125	0.21875	0.490138
0.28125	0.28125	0.597248
0.28125	0.34375	0.681409
0.28125	0.40625	0.739385
0.28125	0.46875	0.768948
0.28125	0.53125	0.768963
0.28125	0.59375	0.739422
0.28125	0.65625	0.68147
0.28125	0.71875	0.597322
0.28125	0.78125	0.490218
0.28125	0.84375	0.364271
0.28125	0.90625	0.224319
0.28125	0.96875	0.0757452

0.34375	0.03125	0.0863847
0.34375	0.09375	0.25586
0.34375	0.15625	0.415514
0.34375	0.21875	0.559205
0.34375	0.28125	0.681409
0.34375	0.34375	0.777429
0.34375	0.40625	0.843575
0.34375	0.46875	0.877304
0.34375	0.53125	0.87732
0.34375	0.59375	0.843617
0.34375	0.65625	0.777497
0.34375	0.71875	0.681491
0.34375	0.78125	0.559295
0.34375	0.84375	0.4156
0.34375	0.90625	0.255929
0.34375	0.96875	0.0864165

0.40625	0.03125	0.0937355
0.40625	0.09375	0.277631
0.40625	0.15625	0.450868
0.40625	0.21875	0.606785
0.40625	0.28125	0.739385
0.40625	0.34375	0.843575
0.40625	0.40625	0.915349
0.40625	0.46875	0.951946
0.40625	0.53125	0.951963
0.40625	0.59375	0.915391
0.40625	0.65625	0.843645
0.40625	0.71875	0.739469
0.40625	0.78125	0.606877
0.40625	0.84375	0.450955
0.40625	0.90625	0.2777
0.40625	0.96875	0.0937674

0.46875	0.03125	0.0974879
0.46875	0.09375	0.288731
0.46875	0.15625	0.468895
0.46875	0.21875	0.631046
0.46875	0.28125	0.768948
0.46875	0.34375	0.877304
0.46875	0.40625	0.951946
0.46875	0.46875	0.990007
0.46875	0.53125	0.990023
0.46875	0.59375	0.951991
0.46875	0.65625	0.877373
0.46875	0.71875	0.769034
0.46875	0.78125	0.631138
0.46875	0.84375	0.468985
0.46875	0.90625	0.288802
0.46875	0.96875	0.0975184

0.53125	0.03125	0.0974838
0.53125	0.09375	0.288738
0.53125	0.15625	0.468904
0.53125	0.21875	0.631059
0.53125	0.28125	0.768963
0.53125	0.34375	0.87732
0.53125	0.40625	0.951963
0.53125	0.46875	0.990023
0.53125	0.53125	0.990039
0.53125	0.59375	0.952003
0.53125	0.65625	0.877386
0.53125	0.71875	0.769042
0.53125	0.78125	0.631147
0.53125	0.84375	0.468987
0.53125	0.90625	0.288805
0.53125	0.96875	0.0975155

0.59375	0.03125	0.093752
0.59375	0.09375	0.277648
0.59375	0.15625	0.450892
0.59375	0.21875	0.606816
0.59375	0.28125	0.739422
0.59375	0.34375	0.843617
0.59375	0.40625	0.915391
0.59375	0.46875	0.951991
0.59375	0.53125	0.952003
0.59375	0.59375	0.915432
0.59375	0.65625	0.843677
0.59375	0.71875	0.7395
0.59375	0.78125	0.606897
0.59375	0.84375	0.450972
0.59375	0.90625	0.277708
0.59375	0.96875	0.0937739

0.65625	0.03125	0.0863951
0.65625	0.09375	0.255891
0.65625	0.15625	0.415555
0.65625	0.21875	0.55926
0.65625	0.28125	0.68147
0.65625	0.34375	0.777497
0.65625	0.40625	0.843645
0.65625	0.46875	0.877373
0.65625	0.53125	0.877386
0.65625	0.59375	0.843677
0.65625	0.65625	0.77755
0.65625	0.71875	0.681533
0.65625	0.78125	0.559329
0.65625	0.84375	0.41562
0.65625	0.90625	0.255942
0.65625	0.96875	0.086418

0.71875	0.03125	0.075744
0.71875	0.09375	0.224298
0.71875	0.15625	0.364246
0.71875	0.21875	0.490203
0.71875	0.28125	0.597322
0.71875	0.34375	0.681491
0.71875	0.40625	0.739469
0.71875	0.46875	0.769034
0.71875	0.53125	0.769042
0.71875	0.59375	0.7395
0.71875	0.65625	0.681533
0.71875	0.71875	0.597378
0.71875	0.78125	0.490258
0.71875	0.84375	0.3643
0.71875	0.90625	0.224334
0.71875	0.96875	0.0757524

0.78125	0.03125	0.0621544
0.78125	0.09375	0.184082
0.78125	0.15625	0.298934
0.78125	0.21875	0.402309
0.78125	0.28125	0.490218
0.78125	0.34375	0.559295
0.78125	0.40625	0.606877
0.78125	0.46875	0.631138
0.78125	0.53125	0.631147
0.78125	0.59375	0.606897
0.78125	0.65625	0.559329
0.78125	0.71875	0.490258
0.78125	0.78125	0.402351
0.78125	0.84375	0.298974
0.78125	0.90625	0.184111
0.78125	0.96875	0.0621634

0.84375	0.03125	0.0461961
0.84375	0.09375	0.13679
0.84375	0.15625	0.222137
0.84375	0.21875	0.298948
0.84375	0.28125	0.364271
0.84375	0.34375	0.4156
0.84375	0.40625	0.450955
0.84375	0.46875	0.468985
0.84375	0.53125	0.468987
0.84375	0.59375	0.450972
0.84375	0.65625	0.41562
0.84375	0.71875	0.3643
0.84375	0.78125	0.298974
0.84375	0.84375	0.222162
0.84375	0.90625	0.136805
0.84375	0.96875	0.0461972

0.90625	0.03125	0.0284418
0.90625	0.09375	0.0842365
0.90625	0.15625	0.136791
0.90625	0.21875	0.184095
0.90625	0.28125	0.224319
0.90625	0.34375	0.255929
0.90625	0.40625	0.2777
0.90625	0.46875	0.288802
0.90625	0.53125	0.288805
0.90625	0.59375	0.277708
0.90625	0.65625	0.255942
0.90625	0.71875	0.224334
0.90625	0.78125	0.184111
0.90625	0.84375	0.136805
0.90625	0.90625	0.0842471
0.90625	0.96875	0.0284433

0.96875	0.03125	0.00961426
0.96875	0.09375	0.0284428
0.96875	0.15625	0.0461931
0.96875	0.21875	0.0621594
0.96875	0.28125	0.0757452
0.96875	0.34375	0.0864165
0.96875	0.40625	0.0937674
0.96875	0.46875	0.0975184
0.96875	0.53125	0.0975155
0.96875	0.59375	0.0937739
0.96875	0.65625	0.086418
0.96875	0.71875	0.0757524
0.96875	0.78125	0.0621634
0.96875	0.84375	0.0461972
0.96875	0.90625	0.0284433
0.96875	0.96875	0.00960989

